genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [2], [2], [2, 2], [1, 2, 1], [3, 3, 2], [0, 0, 1], [1, 0]]",2.626032076547443,"[1, 1, 1, 1, 1, 1, 2, 2]",7,((((x[1]/x[0])**Constant)**Constant)**Constant),((((x[1]/x[0])**0.6336797603113212)**0.811608167749828)**0.450683055861993),2.774287904828685,{'errortest': 2.5342079158819413}
"[[0], [2], [2], [2, 2], [1, 2, 1], [3, 0, 2, 0], [0, 0, 1], [1, 0]]",2.6286440857247837,"[1, 1, 1, 1, 1, 1, 2, 2]",7,((((x[1]/x[0])**Constant)**Constant)**Constant),((((x[1]/x[0])**0.7607788606927552)**0.5494555935934363)**0.5568128367227451),2.7689529383280793,{'errortest': 2.5227997045353034}
"[[0], [2], [2], [1, 2], [1, 2, 1], [3, 1, 3, 3], [0, 0, 1, 1, 1], [1, 0]]",2.7618600147661403,"[1, 1, 1, 1, 2, 2, 3, 2]",7,((((x[1]/x[0])-Constant)**Constant)**Constant),((((x[1]/x[0])-0.05127776514281723)**0.39297083855023374)**0.5229489798123966),3.102009099126276,{'errortest': 3.0226080626944327}
"[[0], [2], [2], [1, 2], [0, 2, 1], [3, 1, 3, 3], [0, 0, 1, 1, 1], [1, 0]]",2.867049155223137,"[1, 1, 1, 1, 2, 2, 3, 2]",7,(((x[1]/x[0]-Constant)**Constant)**Constant),(((x[1]/x[0]-0.3877098628747504)**0.8991344716980425)**0.2821588071015606),2.844134927921389,{'errortest': 2.4952825811593953}
"[[0], [2], [2], [1, 2], [0, 1], [3, 3, 2], [1, 0, 1, 0], [0, 0]]",2.9263136365235174,"[1, 1, 1, 1, 2, 3, 4, 2]",7,(((Constant/x[0]/(Constant*x[0]))**Constant)**Constant),(((0.75825108062276/x[0]/(0.04784628854725215*x[0]))**0.5902003329249912)**0.6135104887273697),3.4555649869035574,{'errortest': 3.568610236770378}
"[[0], [2], [2], [2], [0], [3], [0, 0], [1, 0]]",2.954931549409527,"[1, 1, 1, 1, 1, 1, 2, 2]",7,(((x[1]/x[0]**Constant)**Constant)**Constant),(((x[1]/x[0]**0.218479066524072)**0.40621712577415536)**0.5554317353780487),3.1982690004106984,{'errortest': 3.0251460909740717}
"[[0], [2], [2], [0, 3], [2, 1], [3, 0, 2, 3, 1, 0, 3, 0], [0, 1, 0, 1], [1, 1]]",3.0447030652311375,"[1, 1, 1, 1, 2, 2, 3, 2]",7,((x[1]/(Constant+x[1])**Constant)**Constant),((x[1]/(0.6783024502983791+x[1])**0.5741331868345356)**0.5335919959814295),3.2883653631852376,{'errortest': 3.112481021643908}
"[[0], [2], [2], [2], [0], [3], [0, 1, 1], [1, 0]]",3.052136872969311,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((x[1]/Constant**Constant)**Constant)**Constant),(((x[1]/0.6724674964706451**0.6039110617480739)**0.263218248155905)**0.8542670681127186),3.2573570660415796,{'errortest': 3.04961982783841}
"[[0], [2], [2], [0, 3], [2, 1], [3, 0, 2, 3, 1, 0, 3, 0], [0, 1, 0, 1], [1, 1]]",3.0551292155005627,"[1, 1, 1, 1, 2, 2, 3, 2]",7,((x[1]/(Constant+x[1])**Constant)**Constant),((x[1]/(0.809491090693393+x[1])**0.7263536022318344)**0.8515238210737157),3.2581121047162953,{'errortest': 3.0417215607193078}
"[[0], [2], [2], [3, 2], [1, 2, 1], [3, 0, 2, 3, 1, 0, 3, 0], [0, 0, 1], [1]]",3.0621685493542867,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.2627639356152547)**0.8276195720514742),3.3704203925949057,{'errortest': 3.258217610788889}
"[[0], [2], [2], [3, 2], [1, 2, 1], [3, 0, 2, 3, 1, 0, 3, 0], [0, 0, 1], [1, 1]]",3.086045470683361,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.5146607337158612)**0.41270348708332527),3.425174137072066,{'errortest': 3.3431621214389327}
"[[0], [2], [3], [2, 2], [0], [3, 3], [0, 1, 0, 1, 1, 0, 0, 0, 0], [1, 0]]",3.3215064254085456,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[1]**Constant),(x[1]**0.2576472566652125),3.3449933692027574,{'errortest': 2.950672074854833}
"[[0], [2], [2], [3, 0], [1, 2, 1], [3, 3, 2], [0, 1, 0, 1], [1, 0]]",3.332519326149434,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.5311907912823249)**0.34811479887451435),3.8050171121147365,{'errortest': 3.8522076374428327}
"[[0], [2], [2], [1, 2], [0, 2, 1], [3, 1, 3, 3], [0, 0, 1, 1, 1], [1, 0]]",3.43563365782132,"[1, 1, 1, 1, 2, 2, 3, 2]",7,(((x[1]/x[0]-Constant)**Constant)**Constant),(((x[1]/x[0]-0.6324301971692907)**0.3315292797637729)**0.48060274524683255),3.971502955841044,{'errortest': 4.0744927570295015}
"[[0], [2], [2], [2], [0, 1], [3], [0, 1], [1, 0]]",3.5862420156791273,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((x[1]/Constant**Constant)**Constant)**Constant),(((x[1]/0.5690699132951764**0.8356868214962704)**0.4759193479852577)**0.5312797797609827),3.5240403784346097,{'errortest': 3.066643121537498}
"[[0], [2], [3], [2, 3], [0], [3], [0, 0, 1], [1, 0]]",3.6164086827501145,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[1]**Constant),(x[1]**0.16170719978240478),4.164046584309189,{'errortest': 4.283314538043323}
